dataset,model,ratio_per_omic,balanced_accuracy_mean,macro_f1_mean,accuracy_mean,macro_precision_mean,macro_recall_mean,weighted_f1_mean,mcc_mean,cohen_kappa_mean,macro_roc_auc_ovr_mean,weighted_roc_auc_ovr_mean,macro_pr_auc_ovr_mean,log_loss_mean,brier_score_mean,ece_mean,balanced_accuracy_sd,macro_f1_sd,accuracy_sd,macro_precision_sd,macro_recall_sd,weighted_f1_sd,mcc_sd,cohen_kappa_sd,macro_roc_auc_ovr_sd,weighted_roc_auc_ovr_sd,macro_pr_auc_ovr_sd,log_loss_sd,brier_score_sd,ece_sd,n_units
TCGA-KIPAN,mofa,1.0,0.6440498481811345,0.5565075132322701,0.6069616670077075,0.593448870085269,0.6440498481811345,0.6455503378556912,0.4212482770476278,0.3898332735641999,0.7811268830140099,0.7779359603743942,0.6340829752863663,4.858307647275386,0.7029748735116694,0.3239897492956531,0.007728307549050454,0.008435366560249444,0.008080864141871997,0.005548396188445116,0.007728307549050454,0.005193869008389644,0.006392247514859751,0.008975183922197146,0.007880091651961386,0.005962853982657971,0.01818304089872624,0.17892638892667345,0.01736459798886893,0.008805793198182102,3
TCGA-KIPAN,svm_early,1e-05,0.8388434135857685,0.8443712955011135,0.8665103846940864,0.8643092057057031,0.8388434135857685,0.8646310486391711,0.7580071526359858,0.7508160566785579,0.9201071893141006,0.9282390139882608,0.8759752437005734,0.4314924363850053,0.2129305994921529,0.06323244113265332,0.023245494963720283,0.03664046482530034,0.0352934032828835,0.04050897844076067,0.023245494963720283,0.03655735347044253,0.05180014276807037,0.05915457564571349,0.011245754371486094,0.016329507588398635,0.020667279910127654,0.041425517764109514,0.03274865343288846,0.01857000229820625,3
TCGA-KIPAN,svm_early,0.0001,0.8658959669824005,0.8740338983378294,0.897878043789646,0.8977098921989022,0.8658959669824005,0.8947500898886908,0.8132783711320161,0.8059027527807535,0.9438696015883,0.9519168920603632,0.9046793359979032,0.36103759899097226,0.16494780567434356,0.05595062475972842,0.004179731850858107,0.0026988905351022375,0.0042838570319196755,0.003943439972373256,0.004179731850858107,0.004536058529299011,0.00852156372297076,0.00872986167694001,0.0004156139787979131,0.001976128856128677,0.001741299650554252,0.010878948009931238,0.008049356115807064,0.006224531232281453,3
TCGA-KIPAN,svm_early,0.001,0.8813293601582629,0.8735657447318094,0.9080790873746675,0.8792542060199708,0.8813293601582629,0.908051413713744,0.8329786735004681,0.8285756597394712,0.9524957660372945,0.9627044113075344,0.9102168749876641,0.3970731586387703,0.15510264030499846,0.0619214185997517,0.004632979137204411,0.0026139131137014023,0.0011921960991191883,0.0028003981569608197,0.004632979137204411,0.0015464769934838564,0.0017181245526947052,0.0021446138904852937,0.0024840953690166367,0.0014189454714007817,0.004622904133348617,0.002958490714359523,0.0007878302574078017,0.0006560527468009447,3
TCGA-KIPAN,svm_early,0.01,0.9019728637212067,0.8803099380265378,0.9192546552076939,0.8709219105657926,0.9019728637212067,0.9203274053904065,0.853949968700492,0.8511483117799733,0.962700945446016,0.9720367126338881,0.9275403095387821,0.36325669278894485,0.1352604646080182,0.058052408819549456,0.0036793585700285306,0.005169743707852396,0.004563414141497935,0.007112351038901453,0.0036793585700285306,0.004452852181053085,0.008106982489256762,0.008197341854626016,0.0011869188010298964,0.0014323750438162077,0.0015638730617336045,0.022813989544928207,0.007110105154148522,0.0036016985971902057,3
TCGA-KIPAN,svm_early,0.02,0.9000352672393057,0.8805644261584674,0.9194467464702271,0.8770156371695159,0.9000352672393057,0.9205332399979468,0.8544560523558161,0.8516206721166012,0.9645141135546598,0.9736417397709567,0.9342594452607211,0.3648560983610627,0.13153335215715986,0.05666819643674012,0.0077298592505914065,0.007397319392745783,0.004163184899420735,0.007738155970699264,0.0077298592505914065,0.004287703157308506,0.007763235561549019,0.007695108719938929,0.0016600051177481049,0.0012634268027302135,0.006915593249062666,0.027447207857872215,0.00766406363973682,0.0041347482730141735,3
TCGA-KIPAN,svm_early,0.05,0.8740157442660322,0.8368408443340655,0.888824176386331,0.8489953506609149,0.8740157442660322,0.8853721630726872,0.8172366020951948,0.8075692790028507,0.968923708454847,0.9745201142533824,0.930054594174995,0.35251123771418796,0.13585537218960622,0.06174138285090858,0.00741815436746926,0.006420307786783781,0.0038051117770328334,0.014336308438883723,0.00741815436746926,0.0038181931420704805,0.007103631481508788,0.007364056547111823,0.0009894985586679829,0.0012420325308799085,0.0049759661227847755,0.019976104056862502,0.007283602520776178,0.005552656863379941,3
TCGA-KIPAN,svm_early,0.1,0.8639611482499387,0.8248823839824052,0.8709100675260896,0.8205198094484403,0.8639611482499387,0.8711640877341059,0.8013420445911779,0.7908986283276859,0.9706501335778003,0.9761794146265664,0.9343696951432228,0.3439076918323288,0.135073592389865,0.061160402258148894,0.004333274625138507,0.0035297154606389915,0.0020256014542606704,0.002261252425421813,0.004333274625138507,0.0020888429289031576,0.00392911877380814,0.0038856918057294148,0.0004500832219439085,0.0007132124910682342,0.001830480286712419,0.006814372849646827,0.003413181430759324,0.003206273421103836,3
TCGA-KIPAN,svm_early,0.2,0.8668286608848966,0.8256856226744972,0.8669858809085328,0.8249596101222392,0.8668286608848966,0.8676275652942377,0.7992152917260205,0.7869881211198145,0.9742258447689122,0.977047352921448,0.9443423944545154,0.3362671650936409,0.13747123543393205,0.06187892065405457,0.0025647642742044896,0.0010997280748836417,0.0003000336374297085,0.0010731365358218848,0.0025647642742044896,0.00014200643167329533,0.0014897734807494112,0.0008484861250452665,1.5320104731202767e-05,0.00043706117052499667,0.0020182424648028767,0.006980034745816658,0.0010234967597528236,0.0013867236257304367,3
TCGA-KIPAN,svm_early,0.25,0.8619258004594957,0.8202347089597138,0.8626877429916103,0.8218915531383573,0.8619258004594957,0.8635958837839639,0.7930800014451048,0.7800099488934021,0.972899792286006,0.976275625189409,0.9423029787295838,0.3551523359937801,0.14372539095033046,0.06443468297151397,0.0024429354961852273,0.00400022543122555,0.0036651552270526673,0.005601450703742617,0.0024429354961852273,0.003476488492956211,0.00679477556367712,0.006656833899975802,0.0010851716137008222,0.0016008564909909197,0.004963543286487986,0.022141813906337796,0.005630711880165529,0.003105085396894742,3
TCGA-KIPAN,svm_early,0.5,0.8496722245707038,0.8053013378686629,0.8459187640679353,0.8168849675187695,0.8496722245707038,0.8476055340167598,0.774932749130656,0.7599943316094769,0.9677481615754157,0.967621950411924,0.9384632074494252,0.39151138435478394,0.16008427185893406,0.07026215344923169,0.004580998134097844,0.004711747668049642,0.003147373593218994,0.006624730354539253,0.004580998134097844,0.0038559956267666035,0.006428125029287935,0.006276519227932073,0.0013461711013272055,0.001166866132948202,0.004266697951008965,0.022524651766745382,0.006915042187193997,0.002099163111745856,3
TCGA-KIPAN,svm_early,0.75,0.8267187460086288,0.7902826878433898,0.8287336300388786,0.8144709293833055,0.8267187460086288,0.8266430771779377,0.7506573314899212,0.7403621487565358,0.9614859887586339,0.9601725523890332,0.9294853091095875,0.40990038440146265,0.16956638727209924,0.07500201739571365,0.0011896673550796139,0.001763609643818624,0.00041770568711872665,0.0012546009675782283,0.0011896673550796139,0.0015091958680054113,0.0017250745074903961,0.0009184061812439146,0.0006687241867596265,0.0010322580842430339,0.0023105177553641664,0.010626414899162513,0.002640350199860078,0.0008373756404398595,3
TCGA-KIPAN,svm_early,1.0,0.8842484189920792,0.8759727850083472,0.9046046362068462,0.8909759915189935,0.8842484189920792,0.9091426651516951,0.8340237300112857,0.8291499789345839,0.9687478575327108,0.9666696031155452,0.943739182008596,0.3796310371855515,0.15557696692245368,0.06987394603628445,0.0029229741212287445,0.0036371836607397372,0.0032467250573132624,0.005772411989986483,0.0029229741212287445,0.0033018546296460028,0.005924672319194418,0.0060369118886279315,0.0006604360857805953,0.0006995463426178767,0.001989172309777338,0.009003419955997499,0.0062618492095673625,0.00333032778927048,3
TCGA-LGG,logreg_early,1e-05,0.6660851814298657,0.6606634537004815,0.6622790253225036,0.6706644765616062,0.6660851814298657,0.660041972793511,0.33666995780459624,0.32899190404003065,0.7363921982640836,0.7363921982640836,0.7338851483999167,0.609219217881087,0.420022621761003,0.10270479928587439,0.013579229839815056,0.014078133642870728,0.013367919095053077,0.01238024570710724,0.013579229839815056,0.01404695695116816,0.025917376070579423,0.026842951749388298,0.009152487995291171,0.009152487995291171,0.011147752724479985,0.013567582138585131,0.008662399586969068,0.0033342563635645564,3
TCGA-LGG,logreg_early,0.0001,0.6911375411686874,0.686209933324229,0.6876572702659659,0.69614317013342,0.6911375411686874,0.6857515657424434,0.3871882309063633,0.37897981334978387,0.7546843389399452,0.7546843389399452,0.7490502041890682,0.612625009623,0.4115773637039961,0.11374369929704377,0.007741557369205868,0.007345138697667791,0.007558995525654497,0.009196633969613089,0.007741557369205868,0.007288820013459569,0.016809581451403238,0.015311936343021344,0.010976524633296618,0.01097652463329665,0.012641904336174537,0.0156391096825549,0.009233461052881581,0.0021131728916214242,3
TCGA-LGG,logreg_early,0.001,0.6533964691408628,0.651140490887705,0.6531892021022455,0.656128061964197,0.6533964691408628,0.6517973294947589,0.309477196948207,0.3058543742419366,0.7187008837185331,0.7187008837185331,0.7160889372463535,1.1551055312814467,0.5246138247733184,0.21766828037275607,0.008326044825622606,0.009526886794512067,0.008250902023161585,0.006052099283243514,0.008326044825622606,0.00946242127404049,0.014436194266879802,0.01670265918765383,0.006287721557332055,0.006287721557332109,0.00968760511112222,0.02486598776040235,0.004616662056121601,0.004155166314509854,3
TCGA-LGG,logreg_early,0.01,0.6861599427473597,0.6839131959552156,0.6848921006529703,0.6879404740961159,0.6861599427473597,0.6841729588909246,0.37408357473725934,0.37065197546401785,0.7573671351028078,0.7573671351028078,0.7531121883605035,0.9261452011057635,0.4716806713055171,0.19605958703603496,0.009687306935616055,0.009667503855904354,0.009482057838915843,0.009562473524470512,0.009687306935616055,0.009613868376557946,0.019206467590678372,0.019183944518319663,0.012808618098918709,0.012808618098918709,0.009893324386473855,0.04240983437584367,0.01863435094189696,0.004132222853440103,3
TCGA-LGG,logreg_early,0.02,0.6722312035279229,0.6699569468712547,0.6711677814938684,0.6741706201629496,0.6722312035279229,0.670295071953401,0.346388361350409,0.34297888808322813,0.7485235077998782,0.7485235077998782,0.7493932180669973,0.9592862518714583,0.49029259548116033,0.20933293665630992,0.009610310953185427,0.008335702707043478,0.008272282287494895,0.010664662224596931,0.009610310953185427,0.00790447203297899,0.02026106785482822,0.018221675115406823,0.009808603862022218,0.009808603862022218,0.006142168471413716,0.026788838996422204,0.011831844523706008,0.0071829466856107235,3
TCGA-LGG,logreg_early,0.05,0.6793311017148227,0.6768521477284969,0.6779164675903807,0.6810906335287026,0.6793311017148227,0.6770600963560063,0.3604045327600724,0.3569393899050277,0.7488999323742886,0.7488999323742886,0.7506933918569351,1.0124436393493916,0.49439526443455345,0.22052665560577353,0.006185585621382126,0.004899823257069834,0.005618651945935312,0.007916041784316987,0.006185585621382126,0.004751641746207459,0.01407989668603572,0.011807961121110554,0.007669968448607683,0.007669968448607683,0.00735663164048795,0.01195706384859316,0.006542306232259725,0.006433134880048681,3
TCGA-LGG,logreg_early,0.1,0.67735909462446,0.6743683673146571,0.6757246376811595,0.6803105734082805,0.67735909462446,0.6745293192307199,0.35763275782019704,0.3527499506627844,0.7476956359094026,0.7476956359094026,0.7492205320615491,1.048027830542113,0.4988591676486392,0.22386540675382618,0.017719972819036228,0.015892481131193972,0.01693120253429087,0.020502695958988827,0.017719972819036228,0.015673002335730643,0.03818073220894131,0.03461825031874575,0.01071045063617492,0.01071045063617492,0.008321741698794093,0.03200837762362961,0.016516498674489417,0.010817150038696452,3
TCGA-LGG,logreg_early,0.2,0.6772964876577833,0.6746840383749939,0.6758679726071031,0.6794854622022721,0.6772964876577833,0.674938926834038,0.35675451294653654,0.35266550494906584,0.7471364691049076,0.7471364691049076,0.7469515065318723,1.0837014828727651,0.502215505547313,0.22525729537427633,0.012402390593239662,0.011261799859919992,0.011893440965867627,0.014050368820945609,0.012402390593239662,0.01114948960641424,0.026414519520904494,0.02415397426415464,0.009672874693328939,0.009672874693328939,0.010527698891543117,0.02510993458708669,0.015485480843322349,0.00995119132980825,3
TCGA-LGG,logreg_early,0.25,0.6841543250492585,0.6815176564975944,0.6826365663322185,0.6866339271678465,0.6841543250492585,0.6817362922751636,0.3707643355876072,0.3663017784340221,0.7504150014921401,0.7504150014921401,0.7499310988872766,1.0867631767457697,0.4974254647753397,0.22515228190416636,0.01893537925730784,0.0182802176961011,0.018319195086762288,0.019748304118774537,0.01893537925730784,0.018111751540467794,0.038654052491505324,0.037187484078437784,0.009883480425868334,0.009883480425868334,0.007670125479371469,0.03289728440462914,0.01645575499305533,0.010852027805115369,3
TCGA-LGG,logreg_early,0.5,0.6928944838153726,0.6905567311117977,0.6917681955725433,0.6957148042246505,0.6928944838153726,0.6909070064408467,0.388580955013297,0.3840058644360413,0.7551090558228225,0.7551090558228224,0.754406457846107,1.0853621677440106,0.4954713710141559,0.22260960000993332,0.015514176919005501,0.014179070374068658,0.014635651370862044,0.017798793542494522,0.015514176919005501,0.013910925343310074,0.033276430827345674,0.03021904747051112,0.012364373264329426,0.012364373264329395,0.011968672715354955,0.029436325935186063,0.019163901450563275,0.013632545374441373,3
TCGA-LGG,logreg_early,0.75,0.6938508992391883,0.6916134193954,0.6926759834368531,0.6961817557239752,0.6938508992391883,0.6919159730635083,0.390015871623699,0.38601543824285894,0.7614240523111993,0.7614240523111993,0.7581259338262193,1.0843064152655264,0.48781957127168746,0.22141163670977862,0.01856954941890439,0.017384866239634526,0.017495423976170595,0.020193474677516667,0.01856954941890439,0.017028909378282178,0.03874062258597904,0.03627990456370052,0.012329144944574733,0.012329144944574771,0.010661361908272647,0.029302573367321248,0.02398943570611534,0.010783426852687876,3
TCGA-LGG,logreg_early,1.0,0.6991889109414027,0.6967848916435141,0.6975911769390031,0.7013637793413926,0.6991889109414027,0.6969591367643933,0.40053616420355237,0.39631151231117384,0.7632131186688911,0.7632131186688911,0.7588232600661914,1.1015652026858078,0.48396292690069104,0.21924254516720676,0.02015179948458424,0.018942200509387875,0.019329147837529502,0.022180757099082207,0.02015179948458424,0.018695687635556214,0.042318939359991654,0.03950739825451043,0.00991742759356576,0.00991742759356576,0.00859331457954767,0.03134708134467423,0.020405892535751056,0.00707705118782568,3
TCGA-LGG,logreg_late,1e-05,0.6614007376206296,0.6525744677378529,0.6557055263577002,0.6696645728746035,0.6614007376206296,0.6512593340486409,0.330854989832871,0.31854798079563384,0.7379925598234361,0.7379925598234361,0.7401406902489377,0.6162788956355714,0.42830019132479924,0.10809338863453039,0.018554318979042538,0.01824997733735388,0.01800479928052413,0.019126927491306987,0.018554318979042538,0.018151854488366547,0.037696273420187484,0.03634127153898462,0.010969130149235255,0.010969130149235255,0.009254135176192621,0.003880870470850805,0.003631026775619218,0.015456093821268274,3
TCGA-LGG,logreg_late,0.0001,0.6882445944374931,0.6806840010429983,0.683076524924351,0.6969641273143492,0.6882445944374931,0.6796755338683148,0.3849773793810009,0.3719679970937626,0.7574006970212327,0.7574006970212327,0.7567743089463651,0.599258171101579,0.4130871134732386,0.10974086620662143,0.0076881149077017335,0.007052619565360384,0.007303198954360153,0.008837059144047763,0.0076881149077017335,0.0069806316137529115,0.016523206536258633,0.014893248503917387,0.010280684238592665,0.010280684238592665,0.01489693761928848,0.004838338060753931,0.004020616950920773,0.006321082329265751,3
TCGA-LGG,logreg_late,0.001,0.6749762695775985,0.6695666462621706,0.6717550565376653,0.6805804075978336,0.6749762695775985,0.6691226176097059,0.3554279339082578,0.3471745858386441,0.7455771863449397,0.7455771863449397,0.7470513971027094,0.5963699032373294,0.41217979449557224,0.09757392563947677,0.007660535130224137,0.007596204338029963,0.007222690681500106,0.007921476346813259,0.007660535130224137,0.007498942804760488,0.015487155976351424,0.014865445174152513,0.006481828274494892,0.006481828274494892,0.004902512455452348,0.002837536010620763,0.0019558988861369383,0.004625672280369947,3
TCGA-LGG,logreg_late,0.01,0.6951541773333717,0.6903214331765802,0.6916308329351807,0.6995069410659022,0.6951541773333717,0.6898518228677215,0.39459687683254235,0.3869266186874352,0.7611655083104418,0.7611655083104418,0.7600279827598996,0.577915956504321,0.3970911296563467,0.09234972312080954,0.003993768845151042,0.0034413109846141224,0.0037040003458214833,0.0052240372079643965,0.003993768845151042,0.003371547019643102,0.009197801659941931,0.00768645488931632,0.015287820372869312,0.015287820372869389,0.01604054267386249,0.010648208969836247,0.009040045480587046,0.0010479660328970661,3
TCGA-LGG,logreg_late,0.02,0.6917140900581517,0.6870572673972045,0.6884535754100972,0.6957234717798461,0.6917140900581517,0.6866310166254572,0.3873885024517712,0.3804238497806092,0.7575433080208828,0.7575433080208828,0.7577350563482947,0.5798411516964954,0.39915930595257726,0.08931322757150362,0.0005670681950177136,0.001150824350164871,0.0007231238858760224,0.0015832654909299709,0.0005670681950177136,0.0012546674849088482,0.0016746410496992158,0.0013567875100551944,0.004192532058847752,0.004192532058847752,0.0025702530810929485,0.0027665278393005067,0.0020055505618870005,0.002620584526475915,3
TCGA-LGG,logreg_late,0.05,0.6923615081162838,0.6878061024442311,0.6892359452142061,0.6967317725085339,0.6923615081162838,0.6874542314221056,0.3890258084349476,0.3816887298686729,0.7551653743773761,0.7551653743773761,0.7495243981568911,0.587589148944455,0.4017271053061035,0.09386391959503575,0.0026254580168435966,0.0025629439956651357,0.0022672866299600193,0.003066253432976205,0.0026254580168435966,0.0025389771490380787,0.0055159144046752,0.004863026808130422,0.00836944081344339,0.00836944081344339,0.008554734143733448,0.004523002183254378,0.004024428899028893,0.007099967164212829,3
TCGA-LGG,logreg_late,0.1,0.6806599679159895,0.6765973366950719,0.6780299410734193,0.6841242821219614,0.6806599679159895,0.6763758664181138,0.36474082178316336,0.3588364129300137,0.7417938693712157,0.7417938693712157,0.7425727926127529,0.6028328468529461,0.4138783571013258,0.10956878921257114,0.012046692980520662,0.011547059000100796,0.011788747513736745,0.01246472270254871,0.012046692980520662,0.011378050433267978,0.024499731682652424,0.02417766735951519,0.006410895287293751,0.006410895287293751,0.005869239323656789,0.009527596473315173,0.006147409898829519,0.010294415612344968,3
TCGA-LGG,logreg_late,0.2,0.6916977828834141,0.6883886375808442,0.6893653448001275,0.6944733885788126,0.6916977828834141,0.6883111730072581,0.38614067726738743,0.3808886235114772,0.7458927754946235,0.7458927754946235,0.7410155915162512,0.6177284638316823,0.4127609726392822,0.10832857392617261,0.01387618647059343,0.01372356240662968,0.013505733890018787,0.013685859582149844,0.01387618647059343,0.013665670935038532,0.027568036997652468,0.027177965717108395,0.0073023066096064735,0.0073023066096064735,0.008641493968103634,0.010630873946132303,0.005572593630875776,0.0049131387721182,3
TCGA-LGG,logreg_late,0.25,0.6987909919076863,0.6954451700089535,0.6963529224398789,0.7016746095374896,0.6987909919076863,0.6953409946821645,0.4004320791006779,0.394929865972667,0.7467201642372947,0.7467201642372947,0.7424494387651634,0.6163529750661866,0.4125041289869546,0.1115977143442692,0.01043896108615578,0.01046214605861121,0.010027771908126723,0.009732954879659939,0.01043896108615578,0.010378296170638766,0.020173680596961792,0.020348743488568043,0.0050707890481869605,0.0050707890481869605,0.007691344573432595,0.005240213805602474,0.004534868262709323,0.004222219948502646,3
TCGA-LGG,logreg_late,0.5,0.703894845464613,0.7007620933670053,0.7016244624940278,0.7065687712085945,0.703894845464613,0.7007394255191164,0.41044142318008464,0.4051345439244769,0.7609484251329143,0.7609484251329143,0.7557955803937197,0.6111150885344129,0.40457648038613314,0.1137436005688565,0.012929224598293838,0.012859228492897386,0.01221606774865497,0.011725359853721608,0.012929224598293838,0.012652264198333464,0.024653540983607076,0.025211243780234982,0.003176988219299699,0.003176988219299699,0.004174913905928746,0.005421769404223263,0.0034581064129035506,0.001815308124057111,3
TCGA-LGG,logreg_late,0.75,0.7125013183568001,0.709145759574533,0.709836359292881,0.715001064725867,0.7125013183568001,0.7089881726502129,0.4274857449254079,0.42203500594141447,0.7627922707137823,0.7627922707137823,0.7553065859804673,0.6174707351575458,0.40332435338669265,0.11000635384120427,0.00985418057016344,0.010297014121608194,0.009817608668970513,0.008489941650077186,0.00985418057016344,0.010331011871830408,0.018355202278819732,0.019463075306269437,0.0023350065641135243,0.0023350065641135243,0.0002986124692496463,0.007708081940572552,0.0016489675049170384,0.0053134400032721334,3
TCGA-LGG,logreg_late,1.0,0.7144659995781257,0.7114706754347382,0.7119923554706163,0.7164098577962003,0.7144659995781257,0.7113790578305076,0.4308626326906945,0.42607363953249955,0.7667869929419971,0.7667869929419971,0.7605231507125234,0.6119529473934722,0.3987068033365328,0.11557035526793273,0.018820898233549696,0.018536892321448402,0.0182184905441312,0.01842762066532421,0.018820898233549696,0.018394024049365736,0.03723453000201307,0.036920339588725,0.00666038314953926,0.00666038314953926,0.0027074538411298436,0.009203068289758278,0.0051716730172825555,0.0037416219558680202,3
TCGA-LGG,mofa,1e-05,0.5268790030106475,0.5250396395320633,0.5268985241811329,0.5273322893514499,0.5268790030106475,0.5257943324831262,0.05420761427846064,0.05365680416501606,0.527534338388133,0.5275738028566012,0.5165571607011814,16.918464519519414,0.9451145315481005,0.47289316705921447,0.01577706263995671,0.015928706912223756,0.015435861773002534,0.015745074481624006,0.01577706263995671,0.015838614321144254,0.03152091358715923,0.031114501505723053,0.017595815129342593,0.017611893015989765,0.008958326781561953,0.5323715990102273,0.030601720786409707,0.01537360973012737,3
TCGA-LGG,mofa,0.0001,0.669748425562379,0.663315799274744,0.6654987524552741,0.6760979094360381,0.669748425562379,0.6624863710610239,0.34569354531529317,0.3362101205434431,0.7350603308036864,0.7350603308036864,0.7318954632466469,1.2684400586954896,0.4386552410634604,0.12149741719971995,0.0134535358202422,0.012542669643647348,0.01312485183534557,0.015637412245619754,0.0134535358202422,0.012408050509462077,0.028953005371539595,0.02663499108251931,0.020001101732232303,0.020001101732232327,0.01805680588500651,0.5885179689235885,0.026483300465954762,0.016547935698757534,3
TCGA-LGG,mofa,0.001,0.6430490811252855,0.6354334043932788,0.6382896692679302,0.6502563358659392,0.6430490811252855,0.6343819647441983,0.2930805492130467,0.2827933440054316,0.6974461303306558,0.697447992264749,0.6894046444747781,3.8351663254374295,0.521429740935278,0.17336262064172447,0.018441946004278526,0.018134829015695984,0.018112902834439164,0.019175300809124943,0.018441946004278526,0.018103900393046685,0.03760597932566014,0.036279140271075934,0.022547779111514267,0.02254752793863762,0.027827303310057668,2.052613589777626,0.06262106106970161,0.052542306971387245,3
TCGA-LGG,mofa,0.01,0.667119619606123,0.6593725144222414,0.6623241492806711,0.6750296012011457,0.667119619606123,0.6583571927395186,0.3419324094938769,0.330584511841606,0.7347246342159132,0.7347246342159132,0.7313547844007443,0.6593834861139451,0.42839797289414966,0.11418915555353892,0.01085596316880817,0.010500532697889756,0.01046133672008708,0.011308511538906406,0.01085596316880817,0.010372569017948807,0.022170822986122503,0.0213792662904389,0.01417005399820237,0.01417005399820237,0.01663076925015019,0.03167978491817075,0.011102534055391572,0.007439485504658009,3
TCGA-LGG,mofa,0.02,0.6833216578856113,0.6767157575716238,0.6788872962786007,0.6897613423476505,0.6833216578856113,0.6758846573125136,0.37292859921668553,0.3629081282961861,0.7473297126211889,0.7473297126211889,0.7427376475364337,0.656640912268656,0.4179161496504991,0.10972542336602675,0.006241874067415747,0.006276886123032685,0.006358082183703191,0.0063858215504414865,0.006241874067415747,0.0062875190202579066,0.012610717660333446,0.012633089681222625,0.006897282384302359,0.006897282384302359,0.007014373088499061,0.016518662537320032,0.004784803694718416,0.0037230671296197156,3
TCGA-LGG,mofa,0.05,0.6836695392862336,0.6768313328633702,0.6790976535541753,0.6901099354584405,0.6836695392862336,0.6759519001774691,0.3736211758662023,0.36350562595730923,0.7498810919569848,0.7498810919569848,0.7466076404803846,0.6386530708752759,0.41521233584702827,0.11557993727319642,0.004990366158850743,0.00544147951985158,0.0053036288943641334,0.004371781191171152,0.004990366158850743,0.005537421204158983,0.009308017551036761,0.010271857096354824,0.006440747935326045,0.006440747935326045,0.006484684847220699,0.04119811796251884,0.004152544052139415,0.006682671991364342,3
TCGA-LGG,mofa,0.1,0.6888995580907956,0.6813455253798036,0.683829033285555,0.697460621240617,0.6888995580907956,0.6803672473147117,0.386109856647187,0.3733175810582681,0.7509505127808699,0.7509505127808699,0.7505473775893798,0.6089940502078061,0.41429126782729636,0.11627900748949599,0.005039062440989672,0.004737462637959359,0.004961502277685154,0.0060282423301237335,0.005039062440989672,0.004717875944980493,0.010949322677813374,0.009939433642827443,0.0010560082907261654,0.0010560082907261654,0.002385910828818046,0.005021623293229358,0.0018071697714596364,0.0027323903872949473,3
TCGA-LGG,mofa,0.2,0.6842076236179225,0.6772219876233924,0.679484525136699,0.6912996114752078,0.6842076236179225,0.6763354928640394,0.37532606809081764,0.36430667313190584,0.7493170012895926,0.7493170012895926,0.7490846153845586,0.6228117521664873,0.4152831681977162,0.11505800397839978,0.001967009853287078,0.0016205200043298519,0.0018209314653399365,0.002891609062613707,0.001967009853287078,0.0015827294201195769,0.004783119524468714,0.003809744047706694,0.0031407077290907847,0.003140707729090794,0.005862917770609828,0.01738913106782493,0.0018389861054026368,0.005774602549625145,3
TCGA-LGG,mofa,0.25,0.6839002841857909,0.6775961208148051,0.6795774274035143,0.6900343048811065,0.6839002841857909,0.6768189651320494,0.37376942180442474,0.36406873878896745,0.7490685859145162,0.7490685859145162,0.7484940795003218,0.6182730574772353,0.41490623084365147,0.1106251269918838,0.003402437576265697,0.0028993548634067027,0.003118341984422222,0.004333745812019315,0.003402437576265697,0.002810475476212748,0.007655703200667423,0.00657090749211191,0.003843589920160293,0.003843589920160293,0.00437823796945479,0.008933713276850972,0.0011058341596342674,0.003968683462077312,3
TCGA-LGG,mofa,0.5,0.6815858688730366,0.6747862664393827,0.677032568880395,0.687950366132167,0.6815858688730366,0.6739354654288174,0.3693838534759142,0.35927910549662084,0.7494082126038105,0.7494082126038105,0.7468557130979082,0.6255388105857299,0.4151693232753168,0.1100795389391979,0.004572791126178245,0.005314538835498304,0.004666181253867723,0.003395711302529682,0.004572791126178245,0.005329537898121427,0.008015221983377296,0.009266114655126402,0.001918959614120297,0.0019189596141203735,0.002422797077814225,0.006260119444636848,0.0025505739335126222,0.004327194910524924,3
TCGA-LGG,mofa,0.75,0.6721102517821786,0.6661511987689636,0.6679440728353773,0.6771086814474417,0.6721102517821786,0.665404694249698,0.34912154597177764,0.3407646881131581,0.738447354217703,0.738447354217703,0.7357574975636028,0.6873000365089273,0.4308790073014537,0.12111590488769874,0.0020345434806478056,0.001646371576167782,0.0018983302672624857,0.0029555370469219627,0.0020345434806478056,0.001666029165006769,0.00494739598194592,0.003801920834807001,0.004535907691112064,0.004535907691112014,0.007546460173687743,0.03719511259588591,0.0038613426418135336,0.007006607024219072,3
TCGA-LGG,mofa,1.0,0.6743095306010588,0.6684162225308069,0.6702374316504751,0.6792609501354847,0.6743095306010588,0.6676943796094413,0.35346710109494045,0.3452380534109052,0.7447709537332668,0.7447709537332668,0.743995334577538,0.6428851572691654,0.4202547611162648,0.11050295925284032,0.0018197719689143255,0.0018026215962309332,0.0016387888444948605,0.0017994857161540566,0.0018197719689143255,0.0017547836049573572,0.003598487205592315,0.0034646629626093363,0.004543104177969681,0.004543104177969681,0.00831856266020977,0.0315864121802454,0.0032167087144226655,0.005263681184862928,3
