dataset,model,n_patients,balanced_accuracy_mean,macro_f1_mean,accuracy_mean,macro_precision_mean,macro_recall_mean,weighted_f1_mean,mcc_mean,cohen_kappa_mean,macro_roc_auc_ovr_mean,weighted_roc_auc_ovr_mean,macro_pr_auc_ovr_mean,log_loss_mean,brier_score_mean,ece_mean,balanced_accuracy_sd,macro_f1_sd,accuracy_sd,macro_precision_sd,macro_recall_sd,weighted_f1_sd,mcc_sd,cohen_kappa_sd,macro_roc_auc_ovr_sd,weighted_roc_auc_ovr_sd,macro_pr_auc_ovr_sd,log_loss_sd,brier_score_sd,ece_sd,n_units
TCGA-KIPAN,svm_early,300,0.8891961384943841,0.8952409465611019,0.9411111111111111,0.9276055200109581,0.8891961384943841,0.9391234949622641,0.8913276490813452,0.8894197904012161,0.9579187545250304,0.9751005502176234,0.9350691986200999,0.2858527191590545,0.10741717012748414,0.04806557985900597,0.061289956220378104,0.05841386204564539,0.026943012562182532,0.03759326240533405,0.061289956220378104,0.02863469496868865,0.050658724586209763,0.051310665543011745,0.030061467856011364,0.016774271812505733,0.04541544087819122,0.13444224563849205,0.0478429763848991,0.017697128070303877,3
TCGA-KIPAN,svm_early,400,0.9243766702170958,0.9286589563657599,0.9541666666666667,0.941760939058785,0.9243766702170958,0.9537756596635845,0.9151570501235633,0.9138025059742634,0.9624229940071206,0.9787718008780365,0.9423482894649453,0.24532715584844955,0.08390294087385651,0.03146916767050468,0.03408879449507473,0.029274463531173682,0.023760962382305385,0.017806070790581354,0.03408879449507473,0.024302447842511,0.043979435030476174,0.045133055540455796,0.017328928383696155,0.01533731944001238,0.03869735046881483,0.09315701169699771,0.04368557285547638,0.01166791420567694,3
TCGA-KIPAN,svm_early,500,0.8888129648652248,0.8881293769339411,0.9353333333333333,0.9085313613780516,0.8888129648652248,0.9341766426712295,0.8822658205899764,0.879471292736263,0.9628266712169955,0.9808972306657667,0.9402866673644472,0.3026040649404649,0.10671721666097855,0.042556321131481716,0.005742270398388906,0.012565239017509996,0.00503322295684716,0.01256818006043751,0.005742270398388906,0.005661702470612624,0.0070032719749859515,0.008115507058456777,0.007535597533117419,0.002633369507212023,0.008094091673683652,0.028060573112693513,0.011474774429259564,0.004315567010048067,3
TCGA-LGG,integrao,20,0.5875,0.5498412698412699,0.6,0.5743055555555555,0.5875,0.5708730158730159,0.19175922499108558,0.17277777777777778,0.5796296296296296,0.5796296296296296,0.7370370370370369,0.7443175276663078,0.5088422329039674,0.342092931727519,0.014433756729740658,0.021896133566338863,0.021650635094611,0.030214319330287658,0.014433756729740658,0.03451340839489059,0.021383865461815015,0.027148426050823602,0.05940375900868678,0.05940375900868678,0.03674654598700821,0.010730996111020902,0.026601447746960032,0.020576009017984533,3
TCGA-LGG,integrao,50,0.6383333333333333,0.6282064232064232,0.6383333333333333,0.6433730158730159,0.6383333333333333,0.6295886983386983,0.281361163813379,0.27462509712509714,0.6476296296296297,0.6476296296296297,0.7088227513227513,0.9210927487150747,0.5128302456467534,0.30601702420914323,0.06185640854250897,0.06207346779831092,0.05965176722724426,0.06343988121021935,0.06185640854250897,0.061256841847351126,0.1252205977308486,0.12143103974714449,0.07512962734733745,0.07512962734733745,0.05668309253939657,0.12297144435777324,0.046691794318099465,0.02365357542956855,3
TCGA-LGG,integrao,100,0.6692171717171718,0.660870790170006,0.6666666666666666,0.6812725468975468,0.6692171717171718,0.6613714739657026,0.3498866995117183,0.33494263045992523,0.705010101010101,0.705010101010101,0.7178210415895183,0.8704558705665383,0.4750005180472027,0.2476397365064972,0.013826605066041352,0.01475243570069478,0.01506928443335425,0.013841206117909205,0.013826605066041352,0.015124991394971733,0.02689665337697569,0.028372333100699518,0.04034750758805109,0.04034750758805109,0.03771830798930162,0.1611786563615055,0.029629089686978905,0.014959191495731229,3
TCGA-LGG,integrao,200,0.6420217209690894,0.6364339427221212,0.64,0.6497395268120566,0.6420217209690894,0.6363277008817364,0.29146813882262707,0.2821289189021244,0.6868281815650237,0.6868281815650237,0.6965060090159794,0.7244532952205734,0.4692444127091559,0.177116738404011,0.013737435926340951,0.014113512456881607,0.014737282653189522,0.01466728569591478,0.013737435926340951,0.014526587175902836,0.02838156384500152,0.027760883567620964,0.022332709005628677,0.02233270900562864,0.01828074766643684,0.030431589375967905,0.009263625812007324,0.006257353302900867,3
TCGA-LGG,integrao,300,0.6667061450553525,0.6636013175334139,0.6652777777777777,0.6690992721182288,0.6667061450553525,0.6637406515589235,0.3357779573625373,0.3320801700945512,0.7470263200293094,0.7470263200293094,0.7494815040085444,0.5928874920165139,0.40865419151913257,0.13113800077231652,0.005141786092747148,0.005246874152898298,0.004882887730901869,0.00485929511236823,0.005141786092747148,0.005119902256402388,0.009984017427258603,0.010237443266780492,0.0029214275362028494,0.0029214275362028494,0.005868986000432174,0.0011014437466290003,0.002980056920532364,0.003434149030261281,3
TCGA-LGG,integrao,400,0.6577235436170565,0.6548410532646051,0.65625,0.6600665231116936,0.6577235436170565,0.6550746087717841,0.3177546671494084,0.3136744353974228,0.7423534392934638,0.7423534392934638,0.747884643644997,0.5926863647855606,0.411230427610394,0.10880558454750854,0.0057481442615532705,0.005272064054628119,0.0059621200088558765,0.007036540552386986,0.0057481442615532705,0.005342581769572985,0.012747853433399504,0.011524990981475714,0.006219466451543114,0.006219466451543114,0.006667252946614411,0.006619819614384589,0.005492726191766957,0.0023845728356682253,3
TCGA-LGG,integrao,500,0.6617820423623995,0.658889913645334,0.6602265488135054,0.6637739150063898,0.6617820423623995,0.6590176120110515,0.32553841370654246,0.3219524750176479,0.7516783131504893,0.7516783131504893,0.7540776558007027,0.5874291850979857,0.4061525518414209,0.10309289417523781,0.005388092642921608,0.0051170496129625456,0.005035862393478765,0.005871759402876749,0.005388092642921608,0.00498172470314161,0.011255820081887058,0.010580489756924775,0.004312072637888573,0.004312072637888573,0.006763436606154332,0.005767576714299321,0.004451777445362901,0.004123190072960536,3
TCGA-LGG,logreg_early,20,0.6611111111111111,0.6,0.6666666666666666,0.6249999999999999,0.6611111111111111,0.6155555555555555,0.35831901451071424,0.32222222222222224,0.7388888888888889,0.7388888888888889,0.8342592592592593,0.8245057682177109,0.48693563012972313,0.32200448821481786,0.00962250448649373,0.07055336829505572,0.05773502691896256,0.12275766552213532,0.00962250448649373,0.10095837059200485,0.040203826171174004,0.019245008972987553,0.06735753140545632,0.06735753140545632,0.05417260176411142,0.2323295901457534,0.0761532686278138,0.03374775249552778,3
TCGA-LGG,logreg_early,50,0.6261111111111112,0.6144727494727494,0.6266666666666666,0.6372619047619047,0.6261111111111112,0.6159879009879009,0.26240637393294025,0.2511111111111111,0.7454444444444445,0.7454444444444445,0.7923703703703703,0.9306678064873388,0.552056257384569,0.32944270830092237,0.0686645091354683,0.07801090122210651,0.07023769168568494,0.07655761617307788,0.0686645091354683,0.07822460473569144,0.14477852745906838,0.13889777749335155,0.07461481334406976,0.07461481334406976,0.06542233912623525,0.1351337824579813,0.10884081738737728,0.03261382860372492,3
TCGA-LGG,logreg_early,100,0.7144107744107743,0.7101536669957723,0.7133333333333334,0.721106671106671,0.7144107744107743,0.7109149451912611,0.4353154833843959,0.4268063161270881,0.7947272727272727,0.7947272727272727,0.8108000987809404,0.9129441008654632,0.4523924179050553,0.25398167985056697,0.048302723314713115,0.05240638130732326,0.051316014394468853,0.04520920315930104,0.048302723314713115,0.053213787444484795,0.09352743275812231,0.09875461110220592,0.04383099597944535,0.04383099597944535,0.04346419168205838,0.19095633810027282,0.07265830046771411,0.03346820299431322,3
TCGA-LGG,logreg_early,200,0.6549707602339181,0.6531404306430333,0.6566666666666666,0.6578380387462589,0.6549707602339181,0.6542683090262164,0.3127616193189255,0.31058172294220776,0.7092731829573934,0.7092731829573934,0.720320729159306,1.1727385491408466,0.5615691265600746,0.2820468700561857,0.03749052876990592,0.03825822558892522,0.037527767497325636,0.038165914001017855,0.03749052876990592,0.03820885045094098,0.07565137267366255,0.07501095060553539,0.03677640639303282,0.03677640639303282,0.036006930345353454,0.08310523852590054,0.033615199337233025,0.007535164661532562,3
TCGA-LGG,logreg_early,300,0.6709985301128238,0.669942706566737,0.6722222222222222,0.6739775046052473,0.6709985301128238,0.6710024401191572,0.3449361006342831,0.3422230447831092,0.7223101726786375,0.7223101726786375,0.7213616221897539,1.210274407644792,0.5387213937725339,0.26662271448728325,0.009255898979038961,0.00975775492941571,0.00962250448649373,0.010182656209167902,0.009255898979038961,0.009774737156815294,0.019426088507998523,0.01914540125415623,0.015215070835533227,0.01521507083553314,0.02416895904187915,0.12212109710985228,0.014749934675801463,0.006165425652595255,3
TCGA-LGG,logreg_early,400,0.6360665176454651,0.634258117058981,0.6366666666666667,0.6383078418312171,0.6360665176454651,0.6352338785759258,0.27434993790175655,0.27168750015351845,0.7041748515432725,0.7041748515432725,0.7081282617396553,1.2947822817703762,0.5798345286440703,0.2811681927672843,0.008255513163241194,0.007645674696874944,0.007637626158259719,0.009215897528439772,0.008255513163241194,0.007444891833464428,0.017423011910470552,0.016025971287007137,0.019290639531399853,0.019290639531399853,0.014894343855526522,0.06378034081491796,0.01866885761854858,0.012118269689843232,3
TCGA-LGG,logreg_early,500,0.6599543129443463,0.6587205200941405,0.6615623506927855,0.662794591771514,0.6599543129443463,0.659968415709383,0.3227224566705323,0.32023520203765915,0.7193212679716002,0.7193212679716,0.7122918276224662,1.2240524521622393,0.542691036485981,0.25154509893521637,0.02050341971058623,0.020688315269359818,0.018977734248685915,0.01983297924396999,0.02050341971058623,0.019992269002326292,0.04034790389963552,0.040561015682309666,0.03398887519123917,0.03398887519123925,0.03494305423314332,0.17465052862553157,0.038693236556931944,0.018584668425938016,3
TCGA-LGG,logreg_late,20,0.6166666666666666,0.5488888888888889,0.6333333333333333,0.5555555555555555,0.6166666666666666,0.5733333333333334,0.2531623298980725,0.22222222222222224,0.6944444444444445,0.6944444444444445,0.7981481481481482,0.6211715331229138,0.43690135459134605,0.27131004697089306,0.09999999999999998,0.14792390436126768,0.10408329997330662,0.19460310986818882,0.09999999999999998,0.15070206073943088,0.21632779403324193,0.2009237924447236,0.14369463507086183,0.14369463507086183,0.09429454334875267,0.04936688013046548,0.04538004648840402,0.062335308805358,3
TCGA-LGG,logreg_late,50,0.5988888888888889,0.5874327524327524,0.6,0.6100396825396825,0.5988888888888889,0.5895034595034595,0.2079619294884958,0.19666666666666668,0.6696666666666666,0.6696666666666667,0.7341115520282187,0.6515914437443366,0.4637125607662604,0.2868210094053677,0.10491177951727577,0.11290481375275978,0.10583005244258364,0.11431760054517706,0.10491177951727577,0.11274808093440125,0.21841971788249148,0.21105554824368977,0.10123734488813904,0.10123734488813904,0.08250008436944894,0.10685542530607466,0.09413461497350888,0.03580790429870597,3
TCGA-LGG,logreg_late,100,0.6923905723905723,0.6863102874277326,0.69,0.699525752025752,0.6923905723905723,0.6866460082334024,0.39162791288932386,0.38253261288699275,0.7773063973063973,0.7773063973063973,0.7872234262483152,0.5730951459064629,0.39095838582715353,0.17217263061402358,0.03181807492900651,0.03693377700328492,0.0346410161513775,0.027532182119592147,0.03181807492900651,0.03806184425072553,0.059727507148322104,0.06451359889028575,0.031886035287181876,0.0318860352871819,0.03168748523752255,0.05124646721956096,0.037357248875552564,0.013292862029478039,3
TCGA-LGG,logreg_late,200,0.6678362573099416,0.6641128409064249,0.6666666666666666,0.6721914874841469,0.6678362573099416,0.664291660320088,0.33995191310978107,0.3342492990961478,0.7293233082706766,0.7293233082706768,0.7378168655488017,0.6043131416750461,0.41959786643974556,0.1433456856979712,0.0403939225664422,0.0404323744035254,0.04072263907623536,0.041106653409721056,0.0403939225664422,0.0406538233500943,0.0814263594475208,0.08036304324252887,0.036281171286611624,0.03628117128661167,0.02897610400340737,0.02221648439551317,0.020676946834571143,0.0291863762901121,3
TCGA-LGG,logreg_late,300,0.6926118306054345,0.6896984455974334,0.6911111111111111,0.6957881331180866,0.6926118306054345,0.6898955362400255,0.3883524882515282,0.3833270336409352,0.7473649623920758,0.7473649623920758,0.7470975032577662,0.5917317868365509,0.4072511009400899,0.12220864328306712,0.012226718480963307,0.01132384336873827,0.010715167512214413,0.012739033592708041,0.012226718480963307,0.010898884379760358,0.024967497010675858,0.023129439565363924,0.012598323657236411,0.01259832365723641,0.0034945099207149876,0.006576085256624521,0.006352508874312206,0.0018446317075274496,3
TCGA-LGG,logreg_late,400,0.6741357899252636,0.6703932896511678,0.6716666666666665,0.6778589337554631,0.6741357899252636,0.6702634285825484,0.3519218244493996,0.34580317536444,0.7414274214763811,0.7414274214763811,0.7436328046577471,0.5920823413346826,0.40900518923198464,0.10009291477333293,0.019220200562573116,0.01898114772175511,0.018929694486000844,0.01975335617848042,0.019220200562573116,0.01893491110560852,0.03890245656073128,0.03790800974818785,0.012315303262105982,0.012315303262105982,0.009000868669477422,0.01014853034161398,0.00829295747130708,0.014489332122217634,3
TCGA-LGG,logreg_late,500,0.682068789460816,0.6787773811005448,0.6797260710304189,0.6849416803084423,0.682068789460816,0.6786764248599608,0.36698258987884946,0.36176927158659095,0.7535464696801907,0.7535464696801905,0.7483664021539717,0.5850213106536152,0.4020106267041949,0.09053764702720858,0.011666316759726628,0.011851799068736305,0.012007154125688965,0.011577940980200456,0.011666316759726628,0.011945335253548645,0.023246865455839438,0.02354770649294473,0.01750341982734707,0.017503419827347027,0.018356174180044687,0.016953138962643624,0.012258529038147187,0.009567016427344656,3
TCGA-LGG,mofa,20,0.5777777777777777,0.5377777777777778,0.5833333333333334,0.5722222222222221,0.5777777777777777,0.5555555555555556,0.18213672050459184,0.15777777777777777,0.6694444444444444,0.6694444444444444,0.7814814814814813,2.0206817069046514,0.5550021782746801,0.3806959107168401,0.04194352464039301,0.07343427396381474,0.07637626158259736,0.0769800358919501,0.04194352464039301,0.08852704127574265,0.10765573018937598,0.10335125292651988,0.0792032079410181,0.0792032079410181,0.05139514476436264,2.007780566519318,0.154857885157202,0.05360280742012783,3
TCGA-LGG,mofa,50,0.681111111111111,0.6666024716024715,0.68,0.705952380952381,0.681111111111111,0.6677135827135827,0.3850422557736493,0.3588034188034188,0.718111111111111,0.718111111111111,0.7680930335097002,1.4577314561008154,0.48767132233019667,0.27582394212032385,0.039487456986482004,0.04098710431979284,0.034641016151377574,0.034022426577245794,0.039487456986482004,0.04019446901636521,0.07463981627682499,0.07305907714318166,0.044609831170236855,0.044609831170236855,0.041738933851102555,1.0822377516815094,0.05560054132639848,0.04869557061486636,3
TCGA-LGG,mofa,100,0.6859259259259259,0.6780139556529381,0.6833333333333332,0.6938363025863025,0.6859259259259259,0.678506185737307,0.37928169557810926,0.36814348770549193,0.7231245791245792,0.7231245791245792,0.7312795661285202,1.6867858632729709,0.490746655899641,0.27022519512404425,0.06882816226040182,0.07198749655218235,0.06806859285554046,0.0651053218612142,0.06882816226040182,0.0716789940724614,0.13445391303384144,0.13622598485665496,0.04746196403577271,0.04746196403577271,0.04398561767302824,0.3283812033131544,0.08087422983551583,0.052157110144559975,3
TCGA-LGG,mofa,200,0.6570593149540518,0.6527709250946107,0.6550000000000001,0.6611620514374923,0.6570593149540518,0.652630958096343,0.3181556270704542,0.3122326099809684,0.7201754385964912,0.7201733500417711,0.7270829462169042,0.9765462656271019,0.4674778299092292,0.20557190180476378,0.04348376946203814,0.04520972981695323,0.044440972086577935,0.04366419859434903,0.04348376946203814,0.04567766132786213,0.0870572695293648,0.08682344485633207,0.038430746226341586,0.03843436247832196,0.036024130798337474,0.25048901124768824,0.035594029153810915,0.030154431662745083,3
TCGA-LGG,mofa,300,0.676181041103872,0.6709110924308878,0.6722222222222222,0.6802521214539218,0.676181041103872,0.6702520715652284,0.35637568399915004,0.34904915286134125,0.7417818740399386,0.7417818740399386,0.7476298946701566,0.6572703629352293,0.43547499304247245,0.16100580068190062,0.016495256061067724,0.01657535767676843,0.016442942874387474,0.01610274033602474,0.016495256061067724,0.016615519144009144,0.03259606320382711,0.032613459691816886,0.015000896629216895,0.015000896629216895,0.006609307757072841,0.044780833625388504,0.02234917380703803,0.015140006539371689,3
TCGA-LGG,mofa,400,0.6832984409483798,0.6781021962403724,0.6791666666666666,0.6870159026745228,0.6832984409483798,0.6774328028491116,0.37027407249582467,0.3629199750394298,0.7511097826275305,0.7511097826275305,0.7510988176888539,0.6452178149749802,0.42342991317649165,0.13190111557251574,0.005961048879320231,0.006217770495692872,0.006291528696058936,0.005781083064798437,0.005961048879320231,0.0063386298968660625,0.01172757037615436,0.012067234182119102,0.007861363258088016,0.007861363258088094,0.007474558796338426,0.04968687184547819,0.005825660566787765,0.010820260962053732,3
TCGA-LGG,mofa,500,0.6858560989582584,0.679746463214275,0.6811673833412963,0.6909705464742482,0.6858560989582584,0.678882769024873,0.3767556256386199,0.3676103851068698,0.7490158766113915,0.7490158766113916,0.7424198526343266,0.6926280079224519,0.418647635734219,0.11878705221130086,0.0028343318306580855,0.0031886553531959784,0.00320081982105678,0.0025594566439701904,0.0028343318306580855,0.003306209090232219,0.0053452094494017945,0.005974483179858871,0.012009317222160216,0.012009317222160166,0.01664483377960826,0.09719277646766512,0.008444466592795349,0.005365241466281182,3
TCGA-LGG,pca_logreg,20,0.5777777777777777,0.5596825396825397,0.6,0.575,0.5777777777777777,0.5873015873015873,0.15991449828236962,0.14444444444444443,0.5527777777777778,0.5527777777777778,0.6537037037037037,11.076292874698035,0.7493143179363203,0.39940408302104036,0.2507396465865946,0.24310227280215257,0.21794494717703367,0.2678359779998032,0.2507396465865946,0.22530671125055884,0.5102593878032258,0.48227854253801566,0.24725343123859628,0.24725343123859628,0.1488726497501183,4.929066345310217,0.3745851571467655,0.18624108366574235,3
TCGA-LGG,pca_logreg,50,0.6355555555555555,0.6232071632071632,0.6333333333333333,0.6479761904761904,0.6355555555555555,0.6241667591667591,0.2825097888375619,0.26658119658119656,0.6487777777777778,0.6487777777777778,0.7137671957671957,1.485093202738902,0.53443905609252,0.31474957202521997,0.08141685147255275,0.08268093528870947,0.08082903768654755,0.09867453487196964,0.08141685147255275,0.08244166745541025,0.1788725331994242,0.16161584091624387,0.10653342372406119,0.1065334237240612,0.09327354998168703,0.2558192144182038,0.13593210246636636,0.06409688786437147,3
TCGA-LGG,pca_logreg,100,0.6927272727272727,0.6882902677356842,0.6933333333333334,0.7007510082510082,0.6927272727272727,0.6897976258746213,0.3931651434729744,0.38470074793857095,0.7443973063973064,0.7443973063973064,0.7605733772656443,1.2558282961787015,0.46909119061075616,0.26006592729117933,0.04873336980465328,0.05055104792737568,0.051316014394468853,0.05256605422000196,0.04873336980465328,0.051217191841857246,0.10114767736825649,0.09882607894297162,0.04277510675039556,0.04277510675039556,0.028301950679330688,0.3795399864671401,0.06048134430930472,0.04143926232510592,3
TCGA-LGG,pca_logreg,200,0.6381787802840434,0.6357455709625738,0.6383333333333333,0.6404116737472506,0.6381787802840434,0.6363627002964053,0.2785456215796222,0.2759902845054796,0.6954051796157059,0.6954051796157059,0.7081264431229752,0.997198562813299,0.5452921240082361,0.2731536951214148,0.002990063520162625,0.0019363487131026892,0.0028867513459480834,0.00377957449977397,0.002990063520162625,0.0018966859039715987,0.0067119741550266425,0.006046754185067449,0.0053126526635203465,0.0053126526635203465,0.007727733115833571,0.0218855571342537,0.014082565820797125,0.017530403226514748,3
TCGA-LGG,pca_logreg,300,0.6682565615233859,0.6665007101362717,0.668888888888889,0.6714569670727318,0.6682565615233859,0.6673940741812533,0.3396552437678538,0.33630535648685284,0.7323769962656921,0.732376996265692,0.7247067086436761,1.0603132280979588,0.4919982242191639,0.21530906215369158,0.033706692594143446,0.03390991767106933,0.03288588574877498,0.033244141864957846,0.033706692594143446,0.03354887538726853,0.06696460102488853,0.06700514165146629,0.027136370834695694,0.027136370834695615,0.03279063425643759,0.28872410374306084,0.04080977484384132,0.013515780460913977,3
TCGA-LGG,pca_logreg,400,0.61024825314911,0.6088618629983024,0.6108333333333333,0.6111976631993206,0.61024825314911,0.6098643713890968,0.2214372914085724,0.22008600563117994,0.672615358845469,0.672615358845469,0.6819466901958834,0.9212168377625973,0.5606146772916368,0.24275817744751907,0.019804689375667494,0.0191040078561005,0.01892969448600097,0.019995235309525308,0.019804689375667494,0.01870487653740356,0.03979352784145972,0.03928285472241861,0.009177682665620968,0.009177682665620943,0.005778067165790164,0.04928288785978978,0.01242151514195566,0.004722921052169254,3
TCGA-LGG,pca_logreg,500,0.6598339229983748,0.6569450829784796,0.6586000955566172,0.6630066193690448,0.6598339229983748,0.6571925827418607,0.3227776090007696,0.3182341689680494,0.7088945188716783,0.7088945188716783,0.7036213713613134,0.7824010056876403,0.4918990220237694,0.18666123326952608,0.011859677032224798,0.01180416268347357,0.011000975019864453,0.010940860300652153,0.011859677032224798,0.011501448778900088,0.022744272188382608,0.023187552062922456,0.01093126815864623,0.01093126815864623,0.0133463242038059,0.02476558889866497,0.012513008266946134,0.008381865777727095,3
TCGA-LGG,pnet,20,0.6944444444444443,0.6466666666666666,0.7000000000000001,0.6638888888888889,0.6944444444444443,0.6622222222222223,0.41467231195209747,0.3888888888888889,0.688888888888889,0.688888888888889,0.8083333333333332,1.3372014461719761,0.5387331088819068,0.3444626857837041,0.13471506281091264,0.20341528403189807,0.1802775637731995,0.23809623015666334,0.13471506281091264,0.2332698326291139,0.2725560589009683,0.26943012562182544,0.164429428743875,0.164429428743875,0.10551899951790325,0.92371186799043,0.2721796743403119,0.1314404442665323,3
TCGA-LGG,pnet,50,0.6711111111111112,0.6635187035187035,0.6733333333333333,0.6812698412698412,0.6711111111111112,0.6654734154734154,0.3520561397572639,0.34328502415458945,0.7666666666666666,0.7666666666666666,0.808021164021164,0.7093198376868255,0.44214085829597066,0.29540825565656026,0.09933575686827278,0.10632011358507276,0.09865765724632497,0.11007221226231663,0.09933575686827278,0.10513478516409244,0.2089975455726357,0.19997948505020155,0.0636797543267176,0.0636797543267176,0.0569004171833966,0.18208982694059656,0.1069091875272578,0.030526004006097597,3
TCGA-LGG,pnet,100,0.7092592592592593,0.7013361180729601,0.7066666666666667,0.7195363895363895,0.7092592592592593,0.7017718893192577,0.42826334926225423,0.41493913393542176,0.8115555555555556,0.8115555555555556,0.8194483685199786,0.7339558116158282,0.4110707943840046,0.23608079612255095,0.053224400281844796,0.06146449193541176,0.05773502691896256,0.042830695311757025,0.053224400281844796,0.06308192474172267,0.09675193713749275,0.10869132342387945,0.0375246692995448,0.037524669299544774,0.045543757070857366,0.15843853334064822,0.05146337181306614,0.032319284319226524,3
TCGA-LGG,pnet,200,0.6880534670008354,0.6850398576796494,0.6866666666666666,0.6919752155570906,0.6880534670008354,0.6850671403365185,0.37997332215637175,0.3747812019851208,0.7430242272347535,0.7430242272347535,0.754206484956811,0.6537860961675946,0.4368481008769615,0.17909857263167697,0.03249393811628202,0.032225055674782954,0.03214550253664316,0.033360575382453406,0.03249393811628202,0.03227630986851451,0.06576942458504534,0.06390115183222542,0.04177677488526557,0.04177677488526557,0.037337681772338,0.04230505984157987,0.031211055064084208,0.040126987094863474,3
TCGA-LGG,pnet,300,0.6841281979977752,0.6796169162442235,0.6811111111111111,0.6890047089986071,0.6841281979977752,0.6792950206970652,0.373029748336334,0.3654439813704409,0.7446913567985591,0.7446913567985591,0.7450275183800797,0.7066521495317662,0.43972430620743,0.1596672175327937,0.013102422021937435,0.013042325562020046,0.012619796324000645,0.012290982921490232,0.013102422021937435,0.012934037652023792,0.02532017013282745,0.025682560131794863,0.008246150323384426,0.008246150323384426,0.017724042473612065,0.12623691046986638,0.024079392845303277,0.02385457918237069,3
TCGA-LGG,pnet,400,0.6564067302133397,0.6532952424832886,0.6549999999999999,0.6596003209490057,0.6564067302133397,0.6534796727404381,0.3159424747902875,0.3113302691433097,0.7312357995344532,0.7312357995344532,0.7306877574446758,0.657138382774734,0.44129743979764763,0.1407779747247696,0.004894435375692673,0.004164215771765581,0.004330127018922125,0.005620866573126218,0.004894435375692673,0.0042532511685880155,0.010482443167256555,0.008833484066671993,0.007396944137747344,0.007396944137747335,0.009688271449517592,0.06463832363356939,0.028414252250583208,0.0344346224517326,3
TCGA-LGG,pnet,500,0.6927840040173927,0.6894278462545999,0.6907071189679885,0.6959974707689093,0.6927840040173927,0.6893652727832666,0.38875303925573973,0.3834786753488366,0.7521877981284127,0.7521877981284127,0.7524310895613694,0.6267550552317297,0.4209909768759035,0.12489730618688821,0.0026577986529428745,0.004058051406677828,0.003245146196268459,0.0009032242668030631,0.0026577986529428745,0.004212651975948751,0.0035046403538412734,0.005870000955057511,0.0037611536868233614,0.0037611536868233774,0.007644186418393683,0.045944213341243635,0.017051149004606705,0.01619827964668993,3
TCGA-LGG,svm_early,20,0.6222222222222221,0.5511111111111111,0.6333333333333333,0.5611111111111111,0.6222222222222221,0.5733333333333334,0.26507118289501136,0.23555555555555555,0.7777777777777778,0.7777777777777778,0.8537037037037036,0.6393927582714425,0.44922098181018777,0.33048538221374607,0.04194352464039306,0.09341266469770533,0.07637626158259735,0.10183501544346314,0.04194352464039306,0.11215069227507153,0.09215165284640456,0.09668582185692041,0.11706281947614149,0.11706281947614149,0.07659484021345757,0.0054136976261288565,0.005600533639070102,0.03061218796501594,3
TCGA-LGG,svm_early,50,0.6027777777777777,0.5903933103933103,0.6066666666666666,0.6135317460317461,0.6027777777777777,0.5933786583786583,0.21540621292943252,0.20652173913043478,0.6967777777777778,0.6967777777777778,0.7569973544973544,0.6779624767950914,0.477229062053711,0.3047536793123415,0.07842783897268833,0.0861982649166008,0.08082903768654763,0.0817967460963923,0.07842783897268833,0.08704808139217017,0.16018167860682359,0.15852906351251764,0.12252089768839587,0.12252089768839587,0.10265167428808931,0.09572256188745755,0.08106166771081924,0.059821463390357155,3
TCGA-LGG,svm_early,100,0.7291582491582491,0.7213575807390588,0.7266666666666667,0.7397078384578384,0.7291582491582491,0.7217983017192197,0.4682835810078301,0.4545411336860699,0.8088754208754209,0.8088754208754209,0.8196363552282767,0.6305966283567844,0.3892693316043992,0.21534845068670708,0.0321844136076894,0.04005940555524653,0.03511884584284244,0.0250867480077026,0.0321844136076894,0.040834111914450036,0.057390198401137925,0.06716955843300877,0.03652098579113294,0.03652098579113304,0.029629850785967197,0.08814644374199086,0.05763550544860872,0.02047476663345905,3
TCGA-LGG,svm_early,200,0.6625730994152046,0.6594401719182882,0.6616666666666666,0.6666235832712478,0.6625730994152046,0.6596403948406953,0.3291276468368027,0.32422252836582605,0.7370091896407686,0.7370091896407686,0.7506636344704938,0.8377075893430188,0.5082547145849964,0.2661914595157802,0.04713934166662241,0.04765007658055003,0.048562674281111544,0.04799643922623852,0.04713934166662241,0.04819407678936966,0.09504169367065896,0.09472176446983248,0.034895043246123164,0.034895043246123164,0.024547872770063896,0.09899507795324719,0.055554383851102035,0.036369449285953336,3
TCGA-LGG,svm_early,300,0.6909908165157054,0.6871179614073101,0.6888888888888888,0.6954997891227279,0.6909908165157054,0.6871830735505867,0.3864254856334281,0.3793973552231402,0.7519641532920177,0.7519641532920177,0.7504443389434127,0.7688814351785683,0.47700473802622795,0.21468245363044658,0.01526126529136797,0.013758248946154688,0.0138777733297742,0.01649271794271129,0.01526126529136797,0.013467844578606822,0.031662344680724035,0.028690331788008786,0.007600539939793742,0.007600539939793742,0.019874341683407824,0.012511136253916958,0.0028333660277777327,0.012015636809281171,3
