dataset,model,n_omics,omic_combination,balanced_accuracy_mean,macro_f1_mean,accuracy_mean,macro_precision_mean,macro_recall_mean,weighted_f1_mean,mcc_mean,cohen_kappa_mean,macro_roc_auc_ovr_mean,weighted_roc_auc_ovr_mean,macro_pr_auc_ovr_mean,log_loss_mean,brier_score_mean,ece_mean,balanced_accuracy_sd,macro_f1_sd,accuracy_sd,macro_precision_sd,macro_recall_sd,weighted_f1_sd,mcc_sd,cohen_kappa_sd,macro_roc_auc_ovr_sd,weighted_roc_auc_ovr_sd,macro_pr_auc_ovr_sd,log_loss_sd,brier_score_sd,ece_sd,n_units
TCGA-KIPAN,mofa,4,mrna+rppa+mirna+cnv,0.5431185253126901,0.5408547413866668,0.6685164722733784,0.584541866188185,0.5431185253126901,0.6780701935320907,0.4242874397683733,0.41750413009117066,0.7513876970730609,0.8006390189710811,0.598329700796963,4.954606070073285,0.5558938925901279,0.25004937251480025,0.042314925969587795,0.05983000313519291,0.055130947717571446,0.031807439965569284,0.042314925969587795,0.06147140379066718,0.0778482688136716,0.07948221945646843,0.04508479373450119,0.05810644318639578,0.042048295786235854,3.36430753154236,0.130570168662696,0.0754623144808472,3
TCGA-KIPAN,mofa,5,mrna+dnam+rppa+mirna+cnv,0.5842268401138591,0.48247521302022395,0.5085901370984244,0.5580640408355838,0.5842268401138591,0.4828767702248968,0.34687659141179045,0.3339942070709938,0.6859247037064621,0.6700148594409034,0.563820264330602,15.471023488186843,0.9598415906361413,0.46966668893610525,0.09074019993703508,0.1221220420575099,0.12387567279795732,0.08532181343031435,0.09074019993703508,0.13265238665081738,0.14462755918829032,0.14686762934451944,0.08690413144865317,0.09145246834668921,0.11227506261339908,5.15472460828063,0.25754129434128054,0.13240516067083252,3
TCGA-KIPAN,pca_logreg,1,cnv,0.4526168747396974,0.36974510961923196,0.46041129527317376,0.5065415493286588,0.4526168747396974,0.48638429614343304,0.27472531325943267,0.20877629397772565,0.6715400998612703,0.7103444814898939,0.45116650529169283,1.0924031173955997,0.5760329485408033,0.18021998666851502,0.009481861736509266,0.028061429808491273,0.06576029627189615,0.00816013572325461,0.009481861736509266,0.05431352016101993,0.03464203066712607,0.033713465242566056,0.008374764730115737,0.004611958638418724,0.004792584423619927,0.02966357266506589,0.02670220347255436,0.056997867936677736,3
TCGA-KIPAN,pca_logreg,1,dnam,0.8386112420381182,0.8527724057262588,0.8713955391855945,0.8768748546056221,0.8386112420381182,0.8685651203766834,0.757282492838756,0.7513824215419168,0.9117769421394194,0.9028856904859661,0.8642559119341172,0.5157013976950985,0.23766719667545233,0.12219274585752998,0.009572927359577894,0.004472762991702778,0.004450724297982118,0.0020242786739874657,0.009572927359577894,0.004653237146345603,0.008701347482846034,0.009476494287202566,0.0015404411688747898,0.0029544265479127386,0.006618039019899151,0.017792482490688672,0.003736087437152921,0.004615278677080763,3
TCGA-KIPAN,pca_logreg,1,mirna,0.3333333333333333,0.24878289909938153,0.5953406998158379,0.19844689993861267,0.3333333333333333,0.44433270233353134,0.0,0.0,0.5,0.5,0.3333333333333333,1.0986122886681096,0.6666666666666666,0.2620073664825046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
TCGA-KIPAN,pca_logreg,1,mrna,0.3333333333333333,0.24878289909938153,0.5953406998158379,0.19844689993861267,0.3333333333333333,0.44433270233353134,0.0,0.0,0.5,0.5,0.3333333333333333,1.0986122886681096,0.6666666666666666,0.2620073664825046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
TCGA-KIPAN,pca_logreg,1,rppa,0.9011404120438692,0.8925324031596099,0.9031573562512789,0.8996832910613671,0.9011404120438692,0.9050853251975312,0.8378877846078439,0.825973729211518,0.9809219190294175,0.9796132941871819,0.9403394120067738,0.26397291697785735,0.13635175951719364,0.058112569090112885,0.004729599722876919,0.00798540551519049,0.003570450921746826,0.009400722914328185,0.004729599722876919,0.0038272885081853695,0.00524460232117403,0.006051558352362204,0.000806558980361129,0.001039299801062911,0.0018722268511153235,0.008282730595229307,0.0015980226658631144,0.007398525994547651,3
TCGA-KIPAN,pca_logreg,2,dnam+cnv,0.8357581769684024,0.8379737757524556,0.8561755678330264,0.8519373368706807,0.8357581769684024,0.8553936761821875,0.7404607340170294,0.733183894535197,0.9249444646275405,0.9213792482288996,0.8674127720564669,0.5601719742699788,0.23348698867413162,0.10199498649655582,0.007150927289339965,0.01341587986640202,0.01624528386052683,0.011554340008037099,0.007150927289339965,0.01591777320373567,0.02002762089284327,0.024681427816719493,0.00767941927967774,0.004907095234780409,0.012139631348605325,0.05303909798959079,0.01037755667064083,0.00745952722982496,3
TCGA-KIPAN,pca_logreg,2,dnam+mirna,0.8394652703722416,0.8535063086362321,0.8758133824432167,0.8774187570100908,0.8394652703722416,0.8733390700029688,0.7660813586795769,0.7604099072346998,0.9106609969481813,0.9024353375573053,0.8643584921017796,0.5389707425461335,0.24604726869642965,0.13610252199983702,0.0032993437334270887,0.0030115267286441117,0.0058295656608288145,0.0020859684806680853,0.0032993437334270887,0.006135037459955077,0.011405994528088588,0.011200300828998195,0.007997812694236675,0.006355682963057434,0.0028947017415387947,0.02325141176184636,0.003230823334802534,0.008898150759828829,3
TCGA-KIPAN,pca_logreg,2,dnam+rppa,0.9103923263213071,0.9123624002020271,0.9334786167382852,0.9183105233148581,0.9103923263213071,0.9333039793620325,0.8760296232527657,0.8748298500377834,0.9855724178351042,0.9850844495148942,0.9595712271030242,0.25008515881084276,0.10741798921175703,0.04546603323234161,0.0046061323691338665,0.0034718651061272088,0.0019228488387801285,0.005912605498532598,0.0046061323691338665,0.002010171350715546,0.004044688140155163,0.003620058922803537,0.0004956688201482777,0.0005469566811056635,0.002027716259656076,0.011472115653343065,0.0034971090532699236,0.004312421253053269,3
TCGA-KIPAN,pca_logreg,2,mirna+cnv,0.4734186579878526,0.3673504209951121,0.4464190710047064,0.5523059475542171,0.4734186579878526,0.4790185283180875,0.2895773733151427,0.21049551213603876,0.6846393956167852,0.7131557247424335,0.4546962138531449,1.1051630235455694,0.5780335473632319,0.20653184620206747,0.018521520715078524,0.033710683372198375,0.09364339301085126,0.040395493359515144,0.018521520715078524,0.06177610629038014,0.030931960955489897,0.03407769275951592,0.013924797246530776,0.005425407288184685,0.005966791048550292,0.01951072150107492,0.020580961126925368,0.054127758871419324,3
TCGA-KIPAN,pca_logreg,2,mrna+cnv,0.4768920714499594,0.3715095699100098,0.45677102516881524,0.5517184773463293,0.4768920714499594,0.4945513870848246,0.29228793498758915,0.21386197057968248,0.6833715393573213,0.7117210240449667,0.4548313197034619,1.1048349063385299,0.593209952356352,0.2113400711981436,0.009797185145255466,0.023201491870132665,0.05917607502781114,0.03141897095660822,0.009797185145255466,0.03622784873690732,0.03601197179142279,0.04117301310779686,0.006901465804971485,0.011626150980286873,0.004284534604454622,0.0863472086529168,0.05026899982799209,0.06621045645473315,3
TCGA-KIPAN,pca_logreg,2,mrna+dnam,0.84139068090062,0.8539914972014137,0.8702721506036424,0.8768416015930326,0.84139068090062,0.8677291544667135,0.7553475429213833,0.7502945482616314,0.912791094023459,0.901831394330836,0.8651827356594696,0.5223316270716144,0.2441745867579115,0.12545620162946883,0.01064563547251417,0.0101352810762334,0.006193130195298736,0.00573691303916441,0.01064563547251417,0.006868943054299994,0.01125967927571373,0.01235589920761247,0.006721078014208671,0.004866870764034333,0.010922261080899984,0.026216157323293385,0.004324762079496354,0.004798732828925427,3
TCGA-KIPAN,pca_logreg,2,mrna+mirna,0.3333333333333333,0.24878289909938153,0.5953406998158379,0.19844689993861267,0.3333333333333333,0.44433270233353134,0.0,0.0,0.5,0.5,0.3333333333333333,1.0986122886681096,0.6666666666666666,0.2620073664825046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
TCGA-KIPAN,pca_logreg,2,mrna+rppa,0.9035642199193905,0.8965239893419611,0.9050173930836914,0.9052886626236263,0.9035642199193905,0.9070383620796271,0.8410988438858293,0.8292620672098906,0.9808766094133167,0.979486643108722,0.9403081368318057,0.26349050571850513,0.13482615749481233,0.05778059594313456,0.0007056562320575371,0.00227155694643911,0.0012830152840289173,0.004661628036196761,0.0007056562320575371,0.0013621737755600489,0.0021624086609942747,0.002189169279055519,0.0004797485351110632,0.00031485057648912974,0.0013071539054524057,0.00936714012188754,0.0012081831537380273,0.002595730982792598,3
TCGA-KIPAN,pca_logreg,2,rppa+cnv,0.8964444679372884,0.8757062503627574,0.9061714753427461,0.8691784283013204,0.8964444679372884,0.9078016693726972,0.8394563200739172,0.8317988616074313,0.972679707313371,0.9740214717539298,0.9135642066745602,0.44047147485290766,0.14728037570138441,0.05436408117082905,0.0018203956806982248,0.010757100563320493,0.00953158492112389,0.017484357833456723,0.0018203956806982248,0.008945311706380722,0.013004313637155618,0.014497135346509893,0.0056428434027110475,0.005650073674505576,0.00900826838910142,0.10130140844889532,0.011878128130911098,0.004794109174442352,3
TCGA-KIPAN,pca_logreg,2,rppa+mirna,0.8919470270918509,0.8863061973772132,0.8965234295068548,0.8997157477994078,0.8919470270918509,0.8978214509652352,0.8248447270924837,0.8119448342832062,0.9796383243927639,0.9791280471352589,0.9372111729539679,0.26309366267188516,0.13693493476469243,0.05202754106453459,0.017062288506563012,0.011788937383189984,0.011339685575453309,0.009206536049596245,0.017062288506563012,0.012081031750501089,0.022483027762600666,0.0238684937376859,0.0021463693729899774,0.0009331419365434085,0.003769445901173128,0.0032289237478936475,0.0023135387612545372,0.004625348966025199,3
TCGA-KIPAN,pca_logreg,3,dnam+mirna+cnv,0.8373516359864607,0.8385579836033202,0.8595846122365459,0.8470086862323324,0.8373516359864607,0.8579369812555586,0.7366706356288167,0.7333281746139967,0.9169945291789694,0.9099783269977074,0.8515198283287821,0.6574792158348023,0.25474999857992214,0.11771201047784795,0.0071394036502607505,0.008860207003477769,0.008317051663105405,0.015244348317360663,0.0071394036502607505,0.00860941402178157,0.016408424500677705,0.016231048027871533,0.003934376754263943,0.006529801882701645,0.012712673521752274,0.1056296655356289,0.008473723492853679,0.010771065070318709,3
TCGA-KIPAN,pca_logreg,3,dnam+rppa+cnv,0.9070242119543659,0.9070402582964752,0.9312563945160631,0.9112736105554099,0.9070242119543659,0.9313038528265194,0.8726700711566435,0.8713420396465942,0.980448399965358,0.981996029727101,0.9456703802239496,0.32712763960234836,0.1095330246377209,0.044627146794898466,0.009064964424877874,0.01683663383204105,0.005872486839013946,0.02456686246697236,0.009064964424877874,0.005520325443017536,0.010247900489451355,0.010117428429055171,0.001716418292192727,0.0008943303081873907,0.008722611787125007,0.005334427303968087,0.006496401591560421,0.005705829962807214,3
TCGA-KIPAN,pca_logreg,3,dnam+rppa+mirna,0.9118986543433149,0.9159735147169347,0.9382709228565581,0.9244492192362966,0.9118986543433149,0.9380174075686951,0.884512036455099,0.883276052106775,0.985826997010043,0.9855589019728863,0.9620157144792945,0.2507359146239741,0.10521525985702135,0.04589344482808888,0.00357626818880371,0.004764096295687898,0.00170149682221435,0.006172207979016113,0.00357626818880371,0.0016502696674430663,0.002955408198206962,0.0029963836356330085,0.0037554364245524544,0.0025590803108027347,0.006572153063083148,0.021836327693921666,0.007367288903861868,0.0007940879549968813,3
TCGA-KIPAN,pca_logreg,3,mrna+dnam+cnv,0.8350483201015734,0.8413299200589787,0.8543564559034172,0.8554866393219801,0.8350483201015734,0.8532053161774958,0.7308806312656131,0.725791461761232,0.9202374502627175,0.9166303408248134,0.864862070384221,0.5654215441974443,0.24263328299225595,0.10504101978145815,0.02215658752128877,0.021086542703409254,0.022475003057336816,0.015543460865014168,0.02215658752128877,0.021922042483154797,0.03318318511848167,0.03762306490489668,0.007585586875112687,0.0066158230519147085,0.009984637917660355,0.024196245091834746,0.008465492674799268,0.005544407597035829,3
TCGA-KIPAN,pca_logreg,3,mrna+dnam+mirna,0.8422715704247276,0.856061673698664,0.875072641702476,0.8804272671318625,0.8422715704247276,0.8724056095590488,0.7645128283402093,0.7585715373464138,0.9132406119322917,0.9056067966537392,0.8692835120416732,0.5163176509703901,0.240129999178978,0.12832685067451263,0.017391332513699825,0.018420943321745698,0.008452092028321699,0.014393498379652923,0.017391332513699825,0.008768655060438781,0.015756669009120865,0.016773745707370155,0.008640050082107923,0.003245178069526465,0.012885466362975643,0.024464560553177476,0.008199945328338334,0.005300213405630726,3
TCGA-KIPAN,pca_logreg,3,mrna+dnam+rppa,0.9035176866515533,0.9109468904156416,0.9334602005320237,0.9230786536776217,0.9035176866515533,0.9330026637241389,0.8749622768523252,0.8739122574768086,0.9848893799868722,0.9843942280162267,0.9603045018601891,0.25727667707679114,0.10774497748845953,0.04453202302077299,0.008744576337973837,0.004769143514574887,0.004859437589656257,0.00539538114318172,0.008744576337973837,0.005056175925983783,0.00939781013370107,0.009186543356405522,0.0021426160532838786,0.002476674842151216,0.003647554010033801,0.008663940689840638,0.007614936765826706,0.004653129171326459,3
TCGA-KIPAN,pca_logreg,3,mrna+mirna+cnv,0.4740665070726739,0.365875801092799,0.4486085533046859,0.5267814264029308,0.4740665070726739,0.4882517610166452,0.29232296782078787,0.2150634828725746,0.6774200539567262,0.7119962964212005,0.45533584814432587,1.0685452442128425,0.5794849290005316,0.20552402197133146,0.008866231878024556,0.01609537848459782,0.028455790928261945,0.006089616823748709,0.008866231878024556,0.019816743346948558,0.027042803519720302,0.02316495246793457,0.012685517903519928,0.00909012781996656,0.008572621961162765,0.08355455067359929,0.020528619616486974,0.02081069469888029,3
TCGA-KIPAN,pca_logreg,3,mrna+rppa+cnv,0.895961202923143,0.8861324577006542,0.9101984857785963,0.8852466416128443,0.895961202923143,0.910993838251381,0.8416747300875876,0.8351352288356989,0.9783632940875125,0.9795368750467582,0.9250875106863733,0.3410982389173208,0.131850520459207,0.04997534266410414,0.011762784685445905,0.00703662672023021,0.007281371771815808,0.001866754463502068,0.011762784685445905,0.007734365480463707,0.013757346305120618,0.015154248335817766,0.0009309924059002471,0.0011531502100781076,0.018291425165017732,0.08244307432869873,0.0035864701707986157,0.004272980305646751,3
TCGA-KIPAN,pca_logreg,3,mrna+rppa+mirna,0.8934411044755387,0.8900715365082456,0.8983343564559035,0.9044718749336065,0.8934411044755387,0.8999617653006674,0.8281717040019738,0.815360541663246,0.9797980196385933,0.9792083647746334,0.9376578414490138,0.2617522579350838,0.13691326578138396,0.05351909779945339,0.008628671753966897,0.007681959177523553,0.007124669151091352,0.007295617740625546,0.008628671753966897,0.00807254905668874,0.015426515946778317,0.015940447083311923,0.0011643400751690943,0.000310575238826598,0.0036369305252736467,0.006575216903711165,0.0019248975461985073,0.001549373714281906,3
TCGA-KIPAN,pca_logreg,3,rppa+mirna+cnv,0.9014913909275176,0.8806202282093022,0.9087313280130961,0.8728329875087567,0.9014913909275176,0.910647289450128,0.8430388639411751,0.8357643692046505,0.9777330620804966,0.9795040286685851,0.9337005087720365,0.3305549679231834,0.13753397559339214,0.04858934484919026,0.012004801507407114,0.019338707300986545,0.014103130185030148,0.0179930388947386,0.012004801507407114,0.013039554189320311,0.021552608449498998,0.023783169633748658,0.0027545961445603903,0.00248218229423485,0.0063567573921040725,0.04209270455569121,0.0164194740415811,0.0019527176377919639,3
TCGA-KIPAN,pca_logreg,4,dnam+rppa+mirna+cnv,0.9051641548831316,0.9047328449634439,0.9283200327399223,0.9097159515337027,0.9051641548831316,0.9284744635786439,0.8686047393728048,0.866400851500228,0.976658320668302,0.9792834026043651,0.9395633954072246,0.3707823327476086,0.11362157984527128,0.05384665057386211,0.010540093942249844,0.021191727179381333,0.013213756446770862,0.03149166885171536,0.010540093942249844,0.01272223528686028,0.02208503056848559,0.02316555482193182,0.002799343241821116,0.006164024363234275,0.01788107363335247,0.12992642228464635,0.017172683925353517,0.006420571351665637,3
TCGA-KIPAN,pca_logreg,4,mrna+dnam+mirna+cnv,0.8473620713883373,0.8565246854737727,0.8751053816247186,0.876822975438816,0.8473620713883373,0.8732239966833317,0.7650315380588482,0.7609997119699851,0.9310111670426798,0.9238116605821781,0.8671036231949291,0.5883099682761432,0.22743475973420935,0.10058452910791062,0.007153158953955159,0.008166273988899245,0.007850769024904777,0.010338363080344944,0.007153158953955159,0.007775978703381834,0.015129798433163675,0.014865435027143447,0.007237889175663113,0.010733089472860165,0.016995384673942796,0.10534245078063313,0.008700099452312076,0.014101237628123807,3
TCGA-KIPAN,pca_logreg,4,mrna+dnam+rppa+cnv,0.902599349418411,0.9005726067480283,0.9223756906077347,0.9038624884111749,0.902599349418411,0.9226420143403103,0.859215588305676,0.8560726388940244,0.9787684725330896,0.9798525211273871,0.9449776246427678,0.34611111683135215,0.11907408199781201,0.043572004289267295,0.012151486202454416,0.009367713046768845,0.007276214375998864,0.008319089626693402,0.012151486202454416,0.007321731201572425,0.011576398627746738,0.013522735080705645,0.0011205296213951733,0.002061876690704905,0.004239036842366556,0.015244317175009405,0.005190708514556103,0.0066590751335383926,3
TCGA-KIPAN,pca_logreg,4,mrna+dnam+rppa+mirna,0.9089309482727552,0.9078878479112759,0.9327112748107224,0.9135661917602192,0.9089309482727552,0.9324513544544747,0.8761386634822085,0.873750520396993,0.9865840495702015,0.9858492032216954,0.9621334479020494,0.2491078465228134,0.10597258225626467,0.04925074328047475,0.002085285959145683,0.0032675891127520967,0.002334603398514146,0.003939013860215292,0.002085285959145683,0.002387320616999841,0.004008365694942311,0.003871452897787198,0.000482788201126446,0.00040154881373146003,0.005066847758823491,0.017553370264003453,0.00027116366007982873,0.0025523988061781785,3
TCGA-KIPAN,pca_logreg,4,mrna+rppa+mirna+cnv,0.898744705700862,0.8910059984591059,0.9112932269285862,0.8937625207708165,0.898744705700862,0.9119712205532459,0.8427615080759128,0.8366765280115273,0.9796238531397142,0.9804854002356529,0.9433863028411448,0.29612400279528445,0.1262992162691037,0.05171858483291175,0.008123776353443506,0.00673889683096024,0.0051064993509137265,0.014564338591328743,0.008123776353443506,0.005720416676542951,0.010912637181435748,0.010981084804982848,0.0005608049748517015,0.001672004713516247,0.004328381840631007,0.057372813071386794,0.0014856402760318479,0.0008431680018893894,3
TCGA-KIPAN,pca_logreg,5,mrna+dnam+rppa+mirna+cnv,0.8960970483993402,0.8757807074389102,0.9035297728667894,0.8735474576920784,0.8960970483993402,0.9072989293615891,0.8348315568483047,0.8291112537117531,0.9750040793655984,0.9763482175724691,0.9397688121160036,0.3993078028700286,0.14617466688712877,0.057695102158875224,0.005046005572977513,0.002241610555645626,0.0019955989337487553,0.00685538420138943,0.005046005572977513,0.0034287908499111247,0.005782995560184047,0.004784682700699993,0.0020505466179052585,0.0032778609100333205,0.007020521797739212,0.055380687582759235,0.006068501177883788,0.004137839239959126,3
TCGA-KIPAN,pnet,1,cnv,0.41749844018722376,0.39045843914274486,0.640073664825046,0.43063549603953816,0.41749844018722376,0.5831936785215989,0.26241826652199457,0.2226995181496879,0.7210481101009499,0.7539730072617341,0.49179746256527257,0.7675504484147995,0.4425633531257586,0.06762228445496225,0.022524261088800866,0.02435075928286854,0.004640181542976522,0.007048239101274674,0.022524261088800866,0.022170782193903234,0.029227149942290427,0.049155859524738006,0.005509234235077033,0.0017491954737475321,0.002599024849610971,0.006969580085299872,0.0010923681069684573,0.012990794188561538,3
TCGA-KIPAN,pnet,1,dnam,0.8433988022958904,0.8702639789280875,0.8894925312052383,0.9119750509609609,0.8433988022958904,0.8866803766464203,0.7920733834137228,0.7841941630108732,0.9319603133245503,0.9230479267015327,0.8863902728003682,0.35379209152805746,0.18174596712602034,0.04534567256079438,0.008331144302543508,0.0031303858912851245,0.0016936384244079065,0.007102151150623499,0.008331144302543508,0.0018934915109724963,0.00293751622360135,0.0031021061742949546,0.0045150701831953004,0.004166469700976206,0.003986134625778121,0.0029094742014435424,0.0016644048543447583,0.0039038059813339375,3
TCGA-KIPAN,pnet,1,mirna,0.33368809422449264,0.25019883821948813,0.5953406998158379,0.231828112359816,0.33368809422449264,0.4456291598667963,0.0056802321299527685,0.00122098474571705,0.4974236681641005,0.4982290331243698,0.33652960941457716,0.9242346725985874,0.5551563221636724,0.07714293895456621,0.000896612095468741,0.001486421860580902,0.0011049723756906271,0.03351852503790006,0.000896612095468741,0.0015966448054399963,0.012706389415214962,0.0024153605177495443,0.0015356418747079863,0.001785312215537098,0.002136923634019109,0.014732859422604327,0.008377705939760007,0.03884765868439488,3
TCGA-KIPAN,pnet,1,mrna,0.3330669642679525,0.24990685332577875,0.5942336811950071,0.23167720082810053,0.3330669642679525,0.44511143473906806,-0.003932777183127738,-0.0009780428080262027,0.5024015550946005,0.5012161999420405,0.3370506638433393,1.003146115169011,0.6042858427277874,0.18918061470702452,0.0012534401425128038,0.0015463468484183283,0.0019209665053992481,0.03359442117144135,0.0012534401425128038,0.0017704189995995784,0.01931741608800743,0.003923374831342606,0.0010234965789352568,0.0006044041016676424,0.0027974557007066354,0.008015443852926652,0.005183622759462175,0.003046813941901254,3
TCGA-KIPAN,pnet,1,rppa,0.881436197226305,0.8970529859242043,0.9061203192142419,0.9342295317832688,0.881436197226305,0.9057453654667403,0.8357351340181589,0.8234729252454288,0.9841659922726014,0.9842963054288041,0.9411006360604447,0.18976656573928838,0.10914725212282633,0.03264709118162899,0.025944118523124324,0.014146379728862962,0.01116833380510864,0.005572101491513415,0.025944118523124324,0.013502657961198573,0.023528303503654334,0.027104084145593253,0.00018843968396370616,0.0003830586280636925,0.0011165183859613297,0.023226313506294796,0.01044349204747347,0.0165109303143281,3
TCGA-KIPAN,pnet,2,dnam+cnv,0.8431297909920081,0.8706068945902589,0.886169429097606,0.9115079187409417,0.8431297909920081,0.8835041377461369,0.7864338366355744,0.7783285024767667,0.9502210458598973,0.9449239760908462,0.9152527908898714,0.338608575065191,0.1803378120766644,0.06360266083554546,0.010969558666927231,0.00755183950325918,0.004163099189863332,0.014428062184334902,0.010969558666927231,0.0034028417577669687,0.009438067550705524,0.005715771789387457,0.006113173099703212,0.004135660887126199,0.007437582526721551,0.010010837955030383,0.004578454132591104,0.005898871470652489,3
TCGA-KIPAN,pnet,2,dnam+mirna,0.8422343515108187,0.8680651097922788,0.8865316144874157,0.9063092646460986,0.8422343515108187,0.8838693488227717,0.786272058584531,0.7795229351469163,0.933209663888873,0.9220257082163622,0.8921179773216937,0.36727829250185645,0.18677279597652327,0.05460390218036754,0.0006177574147100322,0.0020708953609096183,0.0006284038481638425,0.004694430247347064,0.0006177574147100322,0.0006574091814657565,0.00029932933984181705,0.0013412313649697257,0.0031658134555390518,0.0032140704138323333,0.005254175832861269,0.010673771890269187,0.0011633631767721776,0.0077065770619221055,3
TCGA-KIPAN,pnet,2,dnam+rppa,0.9119182076082604,0.9314359762498613,0.9504747288725189,0.9578189507782584,0.9119182076082604,0.949605897612575,0.9072239443755968,0.9052132815658304,0.991449725033778,0.9919031181524608,0.9672392256985051,0.14112202910973567,0.07450751528229023,0.0283959351195522,0.00901786867871163,0.00825337431172523,0.0027974745594024227,0.003774934756589129,0.00901786867871163,0.003231244002685132,0.005255856663382786,0.005492234385810632,0.000435123059659008,0.0005932890063075896,0.0016940927438382817,0.0034587875144078215,0.000768702200520948,0.004670479313907786,3
TCGA-KIPAN,pnet,2,mirna+cnv,0.42164474589398404,0.3898027268685606,0.6319275629220381,0.44021365681814645,0.42164474589398404,0.5769043853319621,0.27922312175274744,0.22689831959735277,0.7073524617077659,0.7511121602325068,0.48818659182755625,0.8004000317554408,0.4636200267369233,0.08479364499617432,0.010708926729261829,0.006066059822658174,0.022431244145212824,0.010835792986861449,0.010708926729261829,0.016186449105885615,0.025874972234388966,0.01638906864843968,0.0042880689347084425,0.001867844937056939,0.0012701047886954568,0.05328029665386061,0.032842458837375375,0.027142578405064944,3
TCGA-KIPAN,pnet,2,mrna+cnv,0.42455392119410235,0.3970570590784846,0.6481727030898301,0.4421973300027467,0.42455392119410235,0.5913252203445192,0.2850716834688196,0.24071792150121527,0.7155671403957972,0.7539409889299717,0.48400371854049645,0.7862018685165952,0.4550199156483889,0.08466785834584227,0.011301106150003789,0.015101712424939615,0.006093802199111602,0.007786491296988498,0.011301106150003789,0.015532079247396661,0.016633010761962077,0.029616699188816868,0.005023164564436352,0.0005554340994176066,0.0025251820125902643,0.03063501189263483,0.014879392401091079,0.028580690810648835,3
TCGA-KIPAN,pnet,2,mrna+dnam,0.8480188245051057,0.8718691098642116,0.890233271945979,0.9121560105533337,0.8480188245051057,0.8871316458011759,0.7943556607958615,0.785826810805062,0.9311858952077782,0.9215270588466451,0.8843367828485699,0.35933569232314383,0.183518728414775,0.043325221659350745,0.012408611090977309,0.011395458095281322,0.00486156840601014,0.005720793320156774,0.012408611090977309,0.005456411747928649,0.009875581923427983,0.009890680673611853,0.004031430043885922,0.005252626843919465,0.009215204940913385,0.016124664155374,0.00827018924112581,0.00612728116435457,3
TCGA-KIPAN,pnet,2,mrna+mirna,0.333296535530902,0.24938746211054705,0.5949723756906077,0.22064278008885355,0.333296535530902,0.4448175974319522,-0.0008693227953891526,-0.0001680784796891747,0.498460701362944,0.4971342825362132,0.3357754443015031,0.9358378251801271,0.5535877154013134,0.07167719650669822,0.0010104317272379407,0.001551458265044562,0.0012812321744766777,0.03870456418811466,0.0010104317272379407,0.0017409289583155236,0.016633151845839855,0.003140011469682351,0.0036540446815148953,0.0006693924963928775,0.0021679645644867474,0.005296472225902021,0.007123126155516898,0.025778613254817558,3
TCGA-KIPAN,pnet,2,mrna+rppa,0.8948630593096341,0.903344595599694,0.9109249028033558,0.9304488867858671,0.8948630593096341,0.9114695274124881,0.8461118613395063,0.8347840523905132,0.9841204536946222,0.9845062811272177,0.9421868950909772,0.16937695183168047,0.10026135079601028,0.02405173416045733,0.016113097257775228,0.009882531709633548,0.010269321545111844,0.0024697272588442695,0.016113097257775228,0.012095702242635785,0.02067461727372063,0.02442230029207872,0.001382179201465986,0.0008920591135105939,0.0031258612943095327,0.0032415102395897772,0.001968905522249948,0.006336672715931367,3
TCGA-KIPAN,pnet,2,rppa+cnv,0.9078258121343089,0.9193210041332529,0.934597912829957,0.9439167010161493,0.9078258121343089,0.9349066168357503,0.8831316062798797,0.8789346572360515,0.9869692153415254,0.9899057362599931,0.9569388718548583,0.16692945502706827,0.09123772248383255,0.037313769431733305,0.01037093382112066,0.004978855904786812,0.005077691656119049,0.0035950766621733153,0.01037093382112066,0.005065101816566381,0.011235111363673873,0.010448756088146435,0.0013338745244089048,0.000904848027778945,0.003934404944301409,0.008732542367106216,0.005036664166135255,0.0034256342796182685,3
TCGA-KIPAN,pnet,2,rppa+mirna,0.8871929947126298,0.8985743948896286,0.9072396153059136,0.9308318844967337,0.8871929947126298,0.9074326134333801,0.8377639092075629,0.827009435041013,0.9833992332723124,0.9839584745503887,0.9398590204387011,0.17795255171100588,0.10408282234437355,0.025636391053603224,0.004469518583377131,0.004503176938968095,0.0017235130591916332,0.0020972250050240605,0.004469518583377131,0.0017557812382545594,0.002971762324696513,0.0024388556416256825,0.0005364273968714629,0.00026160492189253375,0.0006751756156487281,0.005199615103879645,0.0011167638239345155,0.005343547571586974,3
TCGA-KIPAN,pnet,3,dnam+mirna+cnv,0.8424093324815668,0.8678934317704288,0.8839656230816452,0.905895497503718,0.8424093324815668,0.8814387339095751,0.78110943502965,0.7747028178489469,0.9500866928226174,0.9459077365516105,0.9119034236730026,0.3371322001746326,0.17983643743438074,0.04709031818675097,0.007988243951174385,0.008253731939649747,0.0035529492412933656,0.010959929222955354,0.007988243951174385,0.0035152039138505726,0.0073154800517409215,0.006047807603655856,0.005327418534924061,0.003983149792527511,0.0087039752556218,0.012671450983946694,0.003813273243261134,0.011815614799717997,3
